ID Cliente,Nome Completo,CPF,E-mail,Estado,Data Nascimento,Telefone,Última Compra,Valor Compra,Status Cliente
1604,Vitor Hugo Oliveira,628.934.150-24,luccarodrigues@bol.com.br,MS,06/04/1953,21 8546 4815,2024-11-06,1729.76,Bloqueado
1605,Vicente da Rocha,935.410.867-93,gustavo-henriquerocha@uol.com.br,PB,17/12/1956,0800 622 4025,2025-07-14,4759.11,Inativo
1606,Enrico Correia,386.502.914-06,nicolaslima@lopes.com,Pará,08/12/1966,+55 (041) 2776 9443,2024-09-11,4127.81,Ativo
1607,SRA. ANA CAROLINA MARTINS,105.387.496-01,pedrosales@fogaca.br,MS,03/12/2004,,2025-08-06,4571.12,Bloqueado
1608,João Guilherme Fogaça,,kmoura@gomes.org,RR,13/10/1952,51 7110 8066,2025-08-22,4196.04,Ativo
1609,Sarah Caldeira,,ninajesus@da.br,SP,11/09/1989,+55 51 9158 9244,2025-05-06,884.08,Bloqueado
1610,Matheus Nunes,408.521.793-32,alvesyuri@farias.br,RO,13/11/1954,(021) 8689 8309,2025-01-31,248.05,Bloqueado
1611,Srta. Ana Laura Monteiro,192.753.680-40,lucasmoraes@hotmail.com,SE,26/12/1944,+55 (071) 6994 1775,2025-08-18,1782.22,Inativo
1612,Ana Luiza Silva,652.830.971-02,thomasramos@uol.com.br,PA,30/07/1950,84 6581-5652,2024-10-25,3793.67,Ativo
1613,Raquel Rocha,540.179.826-11,da-cunhamaysa@uol.com.br,ES,30/10/1983,(061) 7164 6222,2025-08-09,1667.85,Inativo
1614,Daniel Gonçalves,673.984.015-66,joao-guilhermecosta@rocha.com,GO,02/05/1960,11 3603 8574,2025-01-09,4315.71,Ativo
1615,Kevin Rocha,734.965.801-00,carolinevieira@hotmail.com,TO,18/06/1953,(011) 1588-2270,2025-07-06,4823.39,Inativo
1616,Srta. Sophie Fernandes,563.980.214-60,elisamoura@bol.com.br,SP,10/11/1982,,2025-01-26,3472.04,Inativo
1617,JOÃO FELIPE FOGAÇA,141316,joão@,RO,10/12/1947,51 0186 2346,2025-07-09,1175.81,Ativo
1618,Rebeca Oliveira,728.415.630-90,fogacadiego@gmail.com,DF,17/05/1954,,2025-08-27,1712.85,Ativo
1619,Lívia Silva,148.735.960-84,carvalhoemanuel@yahoo.com.br,GO,24/09/1975,84 2767-7252,2025-01-07,3092.2,Inativo
1620,Caio Silva,350.897.162-77,oda-mata@souza.com,GO,27/10/1950,(031) 6181-7244,2024-10-24,3193.86,Inativo
1621,Kevin Costela,531.678.094-93,vsilva@rocha.com,BA,26/06/1993,+55 21 9548-4057,2025-08-03,4597.82,Inativo
1622,Maria Mendes,952.814.760-76,almeidasofia@gmail.com,RS,11/01/1978,11 7490-7603,2024-09-16,968.31,Ativo
1623,Júlia Sales,926.578.430-00,vjesus@da.com,RJ,13/10/1982,,2025-01-28,4429.7,Bloqueado
1624,Noah Castro,382.710.956-68,thomasda-rocha@gmail.com,GO,01/10/1977,81 2957 6645,2025-08-09,2603.03,Ativo
1625,Lucca Rezende,204.965.378-65,manuela81@ig.com.br,PA,01/04/1977,51 4304 3269,2025-06-18,1342.84,Ativo
1626,Augusto Viana,246.905.817-11,mendesjuliana@da.br,RS,24/01/1951,+55 (084) 9794-6899,2025-02-10,2278.79,Bloqueado
1627,Emilly Barbosa,794.286.530-47,costelathales@da.br,PE,01/03/1963,,2024-11-04,335.34,Bloqueado
1628,Gustavo Correia,362.791.840-13,rebeca82@gmail.com,PR,29/03/1951,(041) 1429-6608,2024-09-15,165.75,Ativo
1629,Dra. Isabelly Almeida,759.230.861-40,enzoalmeida@alves.org,PE,23/07/1949,(011) 8549 1209,2025-05-19,4001.03,Bloqueado
1630,Eduardo Ramos,,marcelo30@nascimento.net,GO,20/05/1955,+55 (021) 0178-0579,2025-07-18,1831.19,Ativo
1631,Júlia Pinto,974.025.381-41,vda-paz@bol.com.br,MG,03/05/1958,,2025-01-27,2325.88,Bloqueado
1632,João Miguel Moura,871.052.934-97,vitorribeiro@novaes.com,PE,02/08/1947,21 3189-9794,2025-01-14,4057.6,Inativo
1633,Davi Rodrigues,892.475.310-04,inunes@fernandes.br,DF,19/05/1966,+55 (084) 2643 1295,2025-05-30,888.17,Ativo
1634,Vicente Pinto,985.723.016-40,yuri74@fogaca.com,PE,04/06/1963,+55 71 7671-4426,2024-08-10,3545.43,Inativo
1635,Stephany Ribeiro,935.047.268-65,gsilva@ferreira.net,RJ,20/03/1979,+55 (081) 8099 8844,2025-01-13,690.89,Inativo
1636,Stella Cunha,718.593.026-02,silveirastella@hotmail.com,AP,31/05/1972,+55 81 2094-2536,2024-09-24,3040.77,Bloqueado
1637,Sra. Laís Fernandes,039.726.184-50,antoniorodrigues@yahoo.com.br,AM,22/08/1974,51 1974 6627,2024-11-08,1873.52,Bloqueado
1638,Guilherme Sales,964.271.538-46,xda-rosa@jesus.br,RO,25/05/1970,11 8603-6666,2024-09-06,221.38,Ativo
1639,Gustavo Carvalho,148.976.352-09,cunhalivia@porto.org,PA,28/08/1965,(031) 2808 1658,2024-12-09,350.71,Ativo
1640,Rafael Monteiro,508.127.436-44,ana-carolinamoura@gomes.br,RR,17/12/1982,+55 11 0092-6732,2025-04-10,4635.77,Bloqueado
1641,Anthony Caldeira,329.468.571-82,caua79@nunes.com,RR,25/09/1989,+55 (071) 9827-9359,2025-03-07,4119.78,Ativo
1642,Anthony da Luz,278.091.635-40,ananovaes@moura.org,PA,07/03/1995,,2025-05-11,3173.79,Bloqueado
1643,Nathan Jesus,406.721.985-76,melissacaldeira@yahoo.com.br,AP,27/03/1991,(061) 4284-2161,2024-11-30,286.45,Bloqueado
1644,Ana Beatriz Costa,418.075.962-49,teixeiralavinia@dias.org,PE,17/09/1958,,2025-02-23,178.95,Ativo
1645,Olivia Almeida,023.978.165-12,rochajoao@ig.com.br,AC,16/04/1972,+55 (081) 4859-0173,2025-07-13,204.37,Bloqueado
1646,Luiz Felipe Costa,726.548.019-85,luiz@,PE,16/07/1964,+55 (041) 0251-5664,2024-09-21,2614.54,Ativo
1647,Stephany Aragão,097.652.438-47,rafael93@ig.com.br,MT,15/09/1997,0800-088-2832,2025-07-19,1699.04,Ativo
1648,Sofia Santos,751.940.368-84,fernanda59@yahoo.com.br,RO,31/11/1985,0900 552 8938,2025-04-21,4237.43,Inativo
1649,Sra. Milena Sales,940.826.731-13,carvalhoigor@bol.com.br,RR,27/10/1958,+55 (011) 7819-8518,2025-06-20,2989.09,Ativo
1650,Gustavo Moreira,637.201.498-03,diasalana@araujo.com,AL,30/06/1985,,2024-09-17,4677.14,Bloqueado
1651,Maria Sophia Ramos,520.638.741-07,portomariane@da.org,SP,10/12/1955,(071) 5827-2826,2024-09-22,3897.03,Ativo
1652,Matheus Jesus,125.806.379-40,lopeslucas-gabriel@bol.com.br,RJ,25/08/1996,+55 71 5662 8151,2025-07-29,848.43,Bloqueado
1653,Milena Gomes,736.924.510-16,nataliaviana@yahoo.com.br,DF,20/12/1996,61 1180 9469,2025-04-15,1421.37,Bloqueado
1654,Ana Beatriz Barros,123.569.804-15,alanaviana@rezende.com,PR,25/11/1975,+55 51 5703 9659,2025-10-03,3511.98,Inativo
1655,JUAN MELO,,juan@,MG,09/12/1953,11 8433-5021,2024-11-02,3846.69,Inativo
1656,Diego Monteiro,625.849.073-56,zcorreia@yahoo.com.br,MT,18/11/1977,+55 (071) 0218 0219,2024-09-25,2137.35,Ativo
1657,Thales Carvalho,803.794.152-32,caldeiracarlos-eduardo@castro.com,ES,24/01/1992,,2025-09-17,315.8,Ativo
1658,Sra. Caroline Sales,127939,oliveiradavi-lucca@teixeira.br,AL,23/03/1960,71 9264-5208,2024-09-13,1395.33,Ativo
1659,Thales Jesus,113766,juliana01@da.org,MS,09/05/2003,(051) 0782-1155,2024-12-10,171.8,Bloqueado
1660,Yasmin da Rosa,948.013.627-96,esther77@hotmail.com,DF,18/02/1969,,2025-05-31,3568.85,Inativo
1661,Levi Souza,,peixotojoao-pedro@hotmail.com,CE,16/01/1951,+55 (061) 0852 6522,2025-02-10,4009.11,Ativo
1662,João Pedro Correia,556231,aliceviana@novaes.org,MG,18/05/1955,+55 31 7979 8929,2024-08-23,2158.83,Inativo
1663,Vitor Hugo Rezende,072.869.531-68,marianaporto@da.org,MG,20/09/1971,(071) 2486 2537,2025-02-17,799.79,Inativo
1664,Breno da Rosa,312.798.564-91,luiz-otavio26@hotmail.com,PB,01/05/1976,,2024-08-20,708.35,Inativo
1665,OTÁVIO ALMEIDA,,rodriguesgabrielly@bol.com.br,ES,11/05/1946,(081) 1273 6638,2025-04-14,144.17,Ativo
1666,Enrico Moraes,,novaesfernanda@monteiro.br,PA,20/04/1962,+55 84 3635 1584,2025-11-05,3282.41,Bloqueado
1667,Maria Clara Nunes,365.749.210-07,ana-carolinalima@yahoo.com.br,RO,11/02/2005,+55 31 3762 6970,2025-06-12,2879.36,Inativo
1668,João Miguel Campos,321.856.974-55,novaesnina@hotmail.com,Minas Gerais,27/11/1948,+55 11 0979 3508,2025-01-30,1502.19,Bloqueado
1669,Amanda Nascimento,584.109.637-01,cardosomanuela@ramos.com,RR,05/08/2007,61 8664-7966,2025-04-20,2959.78,Bloqueado
1670,Dr. Vitor Hugo da Rocha,345.621.798-64,novaeseloah@alves.com,SP,19/06/1953,+55 (011) 0351-4946,2025-01-18,2435.08,Ativo
1671,Bruno Rezende,673.058.492-00,diego40@barros.com,RO,03/03/1993,(041) 0782 6167,2024-10-07,2586.63,Bloqueado
1672,Fernando Viana,825.960.417-58,julia67@da.net,AC,31/11/1985,(051) 1280 0879,2024-10-18,842.41,Inativo
1673,Pedro Lucas Almeida,258.430.196-24,gustavocosta@almeida.org,ES,23/08/1965,(041) 2962-9369,2025-03-02,546.34,Inativo
1674,Marcos Vinicius Pinto,670.291.345-16,marcos@,CE,11/01/2000,,2024-11-08,4683.83,Ativo
1675,Ana Ramos,135.260.984-33,lsales@silva.com,PR,15/01/1959,+55 (061) 7629-7253,2024-11-04,750.1,Ativo
1676,Nathan Araújo,976903,rodriguesana-carolina@alves.net,PE,27/06/1973,61 9783-0957,2024-09-20,4080.29,Ativo
1677,Mirella Jesus,206.143.857-17,correiaana-livia@nunes.com,AM,18/02/1947,+55 (011) 5127-2264,2025-04-19,1793.13,Bloqueado
1678,Ana Julia Dias,687.534.901-93,marcos-vinicius39@yahoo.com.br,SC,12/05/1964,(021) 4575-9455,2024-08-13,147.95,Bloqueado
1679,PEDRO MIGUEL DIAS,291.348.607-03,gustavosales@lopes.com,CE,10/12/1998,+55 (031) 7736 3009,2025-03-01,2986.49,Ativo
1680,Letícia da Conceição,619.207.538-77,nathancastro@da.br,PB,12/02/2006,(071) 9658-0788,2025-08-04,3358.65,Bloqueado
1681,Noah Caldeira,594.731.028-79,davi-lucas49@vieira.org,PI,22/07/1993,(031) 0984 9251,2025-01-08,269.13,Ativo
1682,Julia Porto,640.921.375-16,lais65@gmail.com,GO,11/12/1995,,2025-02-03,2481.89,Bloqueado
1683,Sra. Sarah Aragão,759.413.208-41,fariasjuliana@cunha.com,MG,05/03/1969,11 8353 2657,2024-09-09,552.9,Inativo
1684,Heloísa Novaes,591.268.437-73,moraesclarice@novaes.br,SE,28/02/1959,+55 (081) 3697-4567,2025-03-09,3516.01,Inativo
1685,Maria Luiza Santos,760.528.914-67,yurinogueira@hotmail.com,AC,22/01/1976,(081) 1890 4723,2025-07-18,775.41,Inativo
1686,LUCAS GABRIEL PEIXOTO,895.630.471-84,piresjuliana@martins.net,AC,29/06/1974,(011) 8436 9258,2025-08-01,2045.02,Bloqueado
1687,Amanda Cardoso,,rafaelada-luz@gmail.com,PB,02/10/1945,(084) 2335 5491,2024-09-24,3489.51,Ativo
1688,Dr. Luiz Felipe Correia,180.297.463-69,maria-cecilia50@almeida.com,PA,19/08/1984,+55 (081) 5054-5487,2025-05-05,2887.24,Inativo
1689,ANA CAROLINA CARDOSO,924.705.683-74,ninamoraes@rezende.com,CE,08/03/1947,61 5519 2440,2025-03-11,1256.46,Bloqueado
1690,Maria Fernanda Cardoso,640.238.951-05,isabellarocha@yahoo.com.br,MT,07/09/1949,,2025-02-11,3604.18,Ativo
1691,Milena Carvalho,366875,gabrielly44@ig.com.br,SP,17/06/1967,(061) 0567 6114,2024-12-22,4551.85,Inativo
1692,Ana Clara Porto,659.782.043-65,lucca61@da.br,MS,19/06/1980,+55 51 9208 7261,2025-08-12,982.38,Inativo
1693,Emanuel Moura,436.170.829-04,lopeslara@ig.com.br,BA,13/06/1996,31 9519-1796,2025-08-06,345.36,Bloqueado
1694,Stella Porto,470.258.396-47,pdias@da.com,RO,31/12/1993,(051) 9604-9790,2025-03-21,4334.17,Inativo
1695,Fernando das Neves,693.781.504-20,caua12@gmail.com,ES,29/05/1976,,2024-08-16,1645.71,Ativo
1696,João Lucas Nogueira,891.547.632-82,lucas-gabrielteixeira@duarte.br,SE,26/09/1976,+55 41 9369-9641,2025-06-04,4876.77,Inativo
1697,Gabriel Ribeiro,954.607.382-29,murilo94@ig.com.br,AP,02/09/1948,41 0624 6177,2024-08-27,2949.99,Inativo
1698,Yago Carvalho,,vsilveira@cavalcanti.br,SP,29/07/1991,61 8689-4522,2025-07-30,3909.61,Inativo
1699,Srta. Rebeca Oliveira,352.471.608-35,srta.@,RN,17/01/1990,(061) 5770 7163,2025-07-17,1150.8,Bloqueado
1700,Maria Clara Almeida,856.021.394-51,vieirakevin@da.org,AC,27/05/1963,+55 (011) 9560-8492,2024-12-09,2583.05,Inativo
1701,Kevin da Cruz,851.427.906-85,kevin@,Paraíba,18/01/1950,11 8198 4503,2025-04-02,1507.59,Bloqueado
1702,Lívia Caldeira,,caldeiraana-clara@duarte.br,MG,31/03/1990,(051) 0768 0213,2024-11-21,4310.59,Bloqueado
1703,Juan Peixoto,437.691.258-19,yago62@da.net,PR,31/11/1985,(071) 3347 9784,2025-01-14,2129.48,Inativo
1704,Fernando da Conceição,428.917.053-60,fernando@,ES,07/06/2006,11 0460-5533,2024-08-16,977.59,Bloqueado
1705,Sr. Gabriel Martins,,maria-claragomes@freitas.com,MG,26/10/1990,(011) 2586 2685,2024-12-21,3920.73,Bloqueado
1706,Isadora Aragão,947.253.601-80,araujolavinia@da.br,PB,26/12/1985,(011) 6384 2884,2025-03-03,287.42,Bloqueado
1707,Kaique Rocha,251.607.843-90,nicolascardoso@moraes.org,AM,25/03/1979,+55 51 0698 0837,2025-02-25,4822.38,Inativo
1708,Alexandre Oliveira,581.496.237-28,noliveira@yahoo.com.br,PB,23/07/2006,,2025-07-22,3551.52,Ativo
1709,Nina Melo,305.682.174-62,da-cunhaagatha@da.br,PI,03/02/1991,+55 61 1110 1966,2025-02-07,50.47,Bloqueado
1710,VITÓRIA OLIVEIRA,965.738.210-68,yagocosta@gmail.com,BA,20/04/1979,,2025-03-21,880.99,Bloqueado
1711,Eduardo da Rosa,479.580.623-38,gmartins@hotmail.com,PI,26/12/1977,,2025-08-08,3966.79,Ativo
1712,Lívia Cavalcanti,925.170.348-50,isabellynunes@teixeira.com,SC,14/12/1949,61 4913-1153,2024-09-18,4424.8,Inativo
1713,Ana Julia Dias,527.861.043-35,kaique82@peixoto.org,ES,20/05/1996,+55 84 1915-8898,2024-08-28,3185.08,Inativo
1714,Alexia da Costa,752.384.916-46,maria-ceciliaporto@yahoo.com.br,SP,06/05/1962,0800 272 9135,2024-11-06,1281.02,Inativo
1715,AMANDA SANTOS,518.260.437-80,marinaferreira@barros.com,AM,05/11/2004,51 7443 1625,2024-11-29,1000.11,Ativo
1716,Alícia Silveira,986.251.047-11,qmendes@nunes.com,RO,04/05/2003,+55 (041) 8535 5249,2025-03-17,4886.21,Bloqueado
1717,Gustavo Henrique Gonçalves,641.759.803-93,rafaelduarte@yahoo.com.br,PA,12/04/1947,41 8804-4739,2025-03-01,3232.42,Bloqueado
1718,Dra. Ana Beatriz Duarte,973048,bianca57@ig.com.br,AP,03/09/1975,,2025-04-27,3576.8,Bloqueado
1719,Pietro da Luz,425.706.318-17,catarina62@pinto.com,DF,08/09/1969,+55 51 9256 8096,2025-03-27,987.92,Inativo
1720,Sr. Lucas Gabriel Campos,896.147.023-03,rezendelavinia@cardoso.com,MA,21/02/2005,+55 21 5959-3863,2024-11-04,4241.9,Inativo
1721,JULIA FERNANDES,064.571.938-20,peixotomiguel@hotmail.com,MS,18/03/1965,21 9553-0581,2025-07-06,2381.37,Inativo
1722,Ian da Paz,,vramos@ig.com.br,PR,30/11/1965,+55 (011) 8728-8398,2025-01-06,1810.13,Inativo
1723,João Carvalho,759.064.213-43,eloahcampos@ig.com.br,AC,11/07/1994,+55 11 3393-8212,2025-05-11,3528.79,Bloqueado
1724,Joana Fogaça,248.631.059-24,kcaldeira@sales.com,AL,22/06/1981,+55 (061) 1921 9040,2025-07-30,2692.42,Bloqueado
1725,Srta. Maria Luiza Porto,540.921.837-04,camposmilena@da.br,AM,19/10/1975,+55 41 6164 4503,2024-11-22,3886.53,Bloqueado
1726,Dr. Augusto da Paz,207.459.683-92,emilly66@bol.com.br,MA,29/03/1959,,2025-03-07,3411.5,Inativo
1727,Isadora Viana,,maria-sophiamoura@da.net,RN,21/12/1973,+55 21 1433 7020,2025-07-15,1278.11,Inativo
1728,Gabriel Martins,107.582.469-94,miguelcastro@santos.com,MT,06/07/1946,31 9502 5828,2024-09-28,771.72,Ativo
1729,Dr. Pedro Miguel Rocha,892.530.746-47,emelo@uol.com.br,PA,16/11/1989,+55 71 5997 0962,2025-06-24,2595.06,Bloqueado
1730,Alice Mendes,975.310.246-16,fernanda92@fernandes.org,RN,29/12/1973,,2025-04-12,895.13,Ativo
1731,DANIEL DAS NEVES,805.764.932-10,galves@correia.com,RO,31/05/1985,+55 (084) 9191-4180,2024-09-17,3363.94,Bloqueado
1732,Ana Lívia Gomes,356.841.720-08,samuel81@gmail.com,PB,29/10/1990,+55 41 0644-9749,2025-04-29,482.84,Ativo
1733,Dra. Marina Silveira,408.795.163-48,ypires@uol.com.br,PI,29/01/1946,,2025-06-29,255.88,Inativo
1734,Lucas Gabriel Mendes,142.968.053-98,maitelopes@gmail.com,MA,27/07/1991,0500-552-6414,2024-09-21,1595.63,Bloqueado
1735,Emilly Costela,,anthony84@uol.com.br,BA,31/11/1985,+55 (031) 8730 1851,2025-06-17,928.25,Inativo
1736,Bryan das Neves,539.682.014-42,moreirarebeca@gmail.com,RN,24/01/2003,41 8470-2427,2025-05-08,249.46,Inativo
1737,Srta. Marina Dias,634.175.829-46,sabrina60@ig.com.br,Tocantins,08/08/2007,+55 71 9622-9910,2025-06-27,450.98,Ativo
1738,Enrico Rezende,796.253.840-65,cavalcantivitor-hugo@uol.com.br,Acre,15/10/2003,+55 (061) 4010-4476,2025-03-15,4093.37,Bloqueado
1739,Thales Teixeira,745058,thales@,PB,07/12/1978,(011) 8975-5491,2025-02-01,1485.12,Ativo
1740,Clarice Costa,823.954.016-33,luiz-gustavosantos@da.br,PR,12/07/1952,,2025-02-03,2178.58,Bloqueado
1741,Davi Luiz Almeida,692.438.170-78,maria-julia57@farias.com,SP,02/09/1981,(041) 5388-2065,2025-03-01,172.56,Bloqueado
1742,João Miguel Cardoso,413.098.675-93,noahferreira@moraes.com,DF,20/02/1990,+55 (071) 0404 4128,2025-01-27,4717.47,Ativo
1743,Olivia Nogueira,425.986.301-06,teixeiralara@moreira.com,TO,01/04/1978,+55 41 1729 9943,2024-08-21,1913.1,Inativo
1744,Olivia Almeida,699407,fogacathiago@da.org,PB,17/04/1974,61 4255 2425,2025-03-29,1585.49,Ativo
1745,Luna Mendes,938.470.261-78,ifernandes@rodrigues.com,AL,06/08/1952,+55 71 6187-8892,2025-01-14,500.93,Bloqueado
1746,Isabelly Novaes,702.639.451-70,da-luzraquel@pereira.com,MS,29/07/1945,,2024-08-10,830.34,Bloqueado
1747,Samuel Pires,195.268.703-95,pporto@yahoo.com.br,PA,04/03/1989,(021) 8164 6093,2025-01-16,3662.43,Inativo
1748,Enrico Duarte,729.416.358-82,viniciusfreitas@farias.br,RO,11/11/1959,,2025-05-09,2538.87,Ativo
1749,Rafaela Sales,734.206.819-50,mendesvalentina@uol.com.br,SE,12/04/2004,,2025-03-05,335.58,Inativo
1750,Carolina da Cruz,350.861.792-03,nathanda-mota@hotmail.com,SP,07/09/1992,+55 21 3615 4659,2025-01-30,4325.29,Ativo
1751,Sr. Gabriel Rezende,830.692.745-10,wda-cruz@uol.com.br,PR,08/05/1961,,2024-11-16,3266.71,Bloqueado
1752,Davi Luiz Araújo,684.975.301-01,rnascimento@souza.br,PB,09/07/1954,51 7944 5935,2024-10-12,4622.5,Inativo
1753,AUGUSTO DA ROCHA,,bernardofogaca@novaes.com,RN,30/05/1999,71 8482 9414,2024-10-25,598.52,Inativo
1754,Dra. Eloah Barros,508.926.143-15,ana-laurapeixoto@da.org,PR,12/09/1968,,2025-06-12,422.74,Ativo
1755,Anthony da Costa,963.812.507-12,xcastro@ig.com.br,RO,07/08/1990,+55 61 9826 0415,2025-08-25,372.98,Inativo
1756,Cauã Aragão,607371,cardosobarbara@ig.com.br,RN,03/02/1947,,2024-11-07,3930.33,Bloqueado
1757,Kamilly Jesus,183.629.750-59,mirella80@azevedo.org,MG,27/03/1974,+55 71 4938-8319,2025-03-30,1082.43,Inativo
1758,Francisco Teixeira,816.540.239-06,qsouza@lima.net,SP,19/03/1959,,2025-07-31,3610.33,Ativo
1759,Davi Lucas Duarte,389.105.276-68,amelo@ferreira.br,PE,14/02/1974,+55 31 5164-6314,2025-08-26,1674.8,Ativo
1760,João Pedro Santos,241.830.967-31,jmoura@correia.net,MT,27/12/1976,+55 (084) 7166 2581,2025-06-22,3922.68,Bloqueado
1761,Dr. Rodrigo Melo,409.875.361-84,joaquim23@uol.com.br,AC,11/09/1987,+55 61 6450-0957,2025-07-12,4312.98,Bloqueado
1762,Erick Teixeira,945.360.172-16,ana-laurasilva@ig.com.br,SP,21/06/2004,0500-863-5855,2025-03-24,2718.87,Ativo
1763,Dra. Olivia Carvalho,934.201.875-05,luna79@silveira.com,MA,14/11/1967,+55 21 2018 7887,2024-08-15,2041.34,Ativo
1764,Camila Silveira,413.905.876-57,vcardoso@yahoo.com.br,SC,25/02/1955,(031) 2717 5822,2025-01-16,1691.11,Ativo
1765,Juliana Caldeira,724.603.918-03,campossophia@viana.com,ES,09/02/1979,84 7477-2676,2025-03-12,3832.99,Ativo
1766,ALICE BARBOSA,073.418.569-39,alice@,BA,26/12/1985,41 1582-6183,2025-03-23,4983.97,Inativo
1767,Francisco Costela,865.173.492-19,nazevedo@mendes.com,Pernambuco,18/07/2006,(071) 3136-5575,2024-08-28,3416.25,Ativo
1768,Lucas Gabriel Silva,280.659.341-70,sarahpinto@hotmail.com,PR,24/06/1991,84 1048 3618,2024-10-25,1354.89,Ativo
1769,Maria Fernanda Cavalcanti,904.187.352-04,gustavo-henriquecavalcanti@duarte.org,SC,29/01/1971,+55 81 3947 6610,2024-09-28,1799.58,Ativo
1770,RAUL DA CUNHA,157.960.824-85,otaviomoura@nunes.com,AL,11/03/1960,+55 31 9243-1944,2025-02-03,4653.9,Inativo
1771,Gustavo Fogaça,471.692.083-69,cunhacaua@sales.br,AL,29/04/1980,,2025-06-14,4780.19,Inativo
1772,Alice Mendes,726.014.839-03,cnovaes@bol.com.br,AL,26/01/1996,+55 51 3947 5730,2025-06-17,3376.88,Bloqueado
1773,ALICE CAMPOS,305.928.147-50,calebemartins@barbosa.net,Rio de Janeiro,30/04/1970,+55 (011) 3195-4996,2025-08-08,4849.78,Bloqueado
1774,LUIZ HENRIQUE NOVAES,690.745.813-66,luiz@,AL,09/09/1977,0800 487 9962,2024-10-26,2542.28,Bloqueado
1775,Stephany Rezende,238.516.749-28,azevedobeatriz@hotmail.com,MS,21/09/1997,(071) 6093-8581,2025-03-05,4404.89,Bloqueado
1776,Paulo Caldeira,509.823.176-03,carolinesantos@moraes.net,SC,19/05/2001,+55 71 9884 5767,2025-08-08,1819.5,Ativo
1777,FELIPE AZEVEDO,351.968.024-60,kevinporto@hotmail.com,Pará,31/11/1985,+55 (031) 7478 2045,2025-06-14,4545.99,Bloqueado
1778,Mariane da Rosa,614.725.093-07,franciscoda-cunha@bol.com.br,Ceará,25/12/1966,+55 51 1620 7813,2025-03-04,1349.94,Bloqueado
1779,Fernanda Sales,973.160.582-77,augusto17@uol.com.br,PB,26/05/1999,+55 61 4656 1573,2024-12-14,4312.2,Ativo
1780,OTÁVIO DAS NEVES,895.213.047-23,pcunha@bol.com.br,PB,17/09/1954,(071) 7067-4786,2025-02-07,4145.64,Ativo
1781,Ana Julia Ribeiro,346.820.751-44,joaquim37@hotmail.com,DF,18/04/1972,(071) 4324 9084,2025-01-23,2918.92,Bloqueado
1782,Cecília da Costa,562.397.180-68,carvalhomaria-fernanda@yahoo.com.br,RS,09/11/1991,+55 (081) 7407-2091,2025-01-15,3691.4,Ativo
1783,Lucca Vieira,102.789.354-60,yasmin40@yahoo.com.br,Minas Gerais,29/11/1958,+55 71 6854-1577,2024-10-30,2787.81,Inativo
1784,João Gabriel Mendes,047.312.985-04,rezendecaio@da.com,PI,14/08/1961,(071) 5653-8084,2025-03-14,4639.04,Inativo
1785,Thomas Araújo,623.708.951-95,alexandre67@hotmail.com,MT,24/03/1972,0500 686 5804,2025-05-07,2724.29,Inativo
1786,Isabelly Souza,034.197.658-00,sophiealves@barbosa.br,AP,24/09/1958,31 0595 3126,2025-10-22,4767.19,Ativo
1787,Lucas Lima,398.571.602-12,lucas@,RO,11/04/1952,+55 81 6448-1045,2025-06-21,1294.06,Inativo
1788,Dra. Ana Beatriz das Neves,873.054.269-38,bdias@alves.br,AL,22/07/1964,+55 84 2378 1598,2024-12-30,3764.63,Ativo
1789,Alexandre Castro,107.938.452-97,ana-julia28@uol.com.br,MG,30/12/1984,(084) 1221-7733,2025-03-06,4553.72,Ativo
1790,Sr. João Gabriel Melo,152.830.679-12,lcarvalho@duarte.br,SP,28/12/1965,61 8523-5271,2025-02-12,1072.95,Inativo
1791,Alexandre Dias,574.980.213-23,luiz-miguel77@rezende.com,SE,22/12/1956,71 4653-5251,2024-12-13,3459.84,Inativo
1792,Guilherme Barros,,gustavo-henrique67@martins.com,MT,26/12/1958,0800-989-3379,2025-06-17,4045.31,Bloqueado
1793,Elisa Teixeira,,caioporto@uol.com.br,RS,23/02/2002,(031) 3159 6550,2024-12-23,878.44,Bloqueado
1794,Benjamin Barbosa,370.265.914-52,cferreira@bol.com.br,SE,18/04/1989,21 7984 8741,2024-10-12,829.32,Ativo
1795,Davi Luiz Pereira,961.035.248-06,santosisabelly@bol.com.br,AM,16/07/1993,,2025-08-07,314.61,Ativo
1796,Sr. Marcelo Nogueira,932.467.815-91,pda-mata@gmail.com,AC,26/11/1954,+55 (041) 5794-6707,2025-02-12,2118.87,Inativo
1797,Heitor Peixoto,792.631.548-64,kmoura@martins.br,AM,26/01/2001,,2024-12-04,4893.8,Inativo
1798,Luana Fernandes,314.582.907-60,joao-lucassantos@carvalho.br,PB,06/10/1987,71 7906 5387,2025-08-03,4381.54,Ativo
1799,Dr. Lucca Ferreira,530.748.912-97,mda-luz@teixeira.com,PR,04/03/1986,+55 31 4344-1503,2025-07-25,1991.45,Ativo
1800,Ana Sophia da Conceição,523.617.840-17,oramos@gomes.br,ES,07/04/1985,0300-663-0038,2025-05-24,4517.4,Ativo
1801,Dr. Lucca Gomes,018.574.329-32,moraescarolina@yahoo.com.br,SE,03/12/1995,,2025-07-29,4068.51,Bloqueado
1802,Ana Silva,267.035.194-80,ana@,AL,15/01/1948,+55 51 4311 6914,2025-02-28,4721.68,Ativo
